Date,Mkt-RF,SMB,HML,RF
2019-08-15,0.0016,-0.0060999999999999995,-0.0052,7.000000000000001e-05
2019-08-16,0.0155,0.0052,0.0060999999999999995,7.000000000000001e-05
2019-08-19,0.011399999999999999,0.0001,0.0022,7.000000000000001e-05
2019-08-20,-0.0075,0.003,-0.005,7.000000000000001e-05
2019-08-21,0.0085,0.0005,-0.003,7.000000000000001e-05
2019-08-22,-0.001,-0.0053,0.0049,7.000000000000001e-05
2019-08-23,-0.026600000000000002,-0.0055000000000000005,-0.0018,7.000000000000001e-05
2019-08-26,0.0108,-0.0002,-0.0017000000000000001,7.000000000000001e-05
2019-08-27,-0.0046,-0.0088,-0.0067,7.000000000000001e-05
2019-08-28,0.0068000000000000005,0.0046,0.0062,7.000000000000001e-05
2019-08-29,0.013500000000000002,0.0031,0.0034000000000000002,7.000000000000001e-05
2019-08-30,0.0003,-0.0038,0.0023,7.000000000000001e-05
2019-09-03,-0.0086,-0.0095,0.001,8.999999999999999e-05
2019-09-04,0.0108,-0.0022,0.0043,8.999999999999999e-05
2019-09-05,0.014199999999999999,0.004,0.006999999999999999,8.999999999999999e-05
2019-09-06,-0.0002,-0.0039000000000000003,0.0004,8.999999999999999e-05
2019-09-09,0.0007000000000000001,0.0074,0.030600000000000002,8.999999999999999e-05
2019-09-10,0.0017000000000000001,0.0106,0.0113,8.999999999999999e-05
2019-09-11,0.0088,0.013300000000000001,-0.0004,8.999999999999999e-05
2019-09-12,0.0022,-0.003,-0.0013,8.999999999999999e-05
2019-09-13,-0.0001,0.0001,0.0074,8.999999999999999e-05
2019-09-16,-0.0023,0.009000000000000001,0.0053,8.999999999999999e-05
2019-09-17,0.0017000000000000001,-0.0059,-0.011899999999999999,8.999999999999999e-05
2019-09-18,-0.0005,-0.0076,0.0006,8.999999999999999e-05
2019-09-19,-0.0005,-0.0043,-0.0046,8.999999999999999e-05
2019-09-20,-0.0048,0.0029,0.0015,8.999999999999999e-05
2019-09-23,-0.0002,-0.0017000000000000001,0.0051,8.999999999999999e-05
2019-09-24,-0.0101,-0.0073,0.0,8.999999999999999e-05
2019-09-25,0.0069,0.0036,0.0052,8.999999999999999e-05
2019-09-26,-0.0040999999999999995,-0.0096,0.0012,8.999999999999999e-05
2019-09-27,-0.0062,-0.0034000000000000002,0.0088,8.999999999999999e-05
2019-09-30,0.005,-0.0017000000000000001,-0.0048,8.999999999999999e-05
2019-10-01,-0.0131,-0.0046,-0.0058,7.000000000000001e-05
2019-10-02,-0.0173,0.009000000000000001,-0.0036,7.000000000000001e-05
2019-10-03,0.008,-0.0022,-0.0089,7.000000000000001e-05
2019-10-04,0.0139,-0.004699999999999999,-0.0007000000000000001,7.000000000000001e-05
2019-10-07,-0.0040999999999999995,0.0016,-0.0002,7.000000000000001e-05
2019-10-08,-0.0161,-0.0013,-0.0012,7.000000000000001e-05
2019-10-09,0.0092,-0.0055000000000000005,-0.0009,7.000000000000001e-05
2019-10-10,0.0059,-0.004,0.0026,7.000000000000001e-05
2019-10-11,0.0123,0.004699999999999999,0.0019,7.000000000000001e-05
2019-10-14,-0.0018,-0.0034000000000000002,-0.0004,7.000000000000001e-05
2019-10-15,0.0103,0.0025,-0.0025,7.000000000000001e-05
2019-10-16,-0.0024,0.004,0.0023,7.000000000000001e-05
2019-10-17,0.0037,0.008100000000000001,-0.0028000000000000004,7.000000000000001e-05
2019-10-18,-0.0049,-0.0034999999999999996,0.0087,7.000000000000001e-05
2019-10-21,0.0070999999999999995,0.0016,0.0034999999999999996,7.000000000000001e-05
2019-10-22,-0.0034000000000000002,0.0022,0.0086,7.000000000000001e-05
2019-10-23,0.0025,-0.0009,0.0027,7.000000000000001e-05
2019-10-24,0.0025,-0.0026,-0.0089,7.000000000000001e-05
2019-10-25,0.0051,0.0027,0.0008,7.000000000000001e-05
2019-10-28,0.0062,0.0027,-0.0025,7.000000000000001e-05
2019-10-29,-0.0013,0.003,0.005,7.000000000000001e-05
2019-10-30,0.0027,-0.0036,-0.011699999999999999,7.000000000000001e-05
2019-10-31,-0.0038,-0.0026,-0.0043,7.000000000000001e-05
2019-11-01,0.0108,0.0048,0.0083,6e-05
2019-11-04,0.004,0.0001,0.013600000000000001,6e-05
2019-11-05,-0.0003,0.0024,0.0044,6e-05
2019-11-06,-0.0005,-0.0072,0.0023,6e-05
2019-11-07,0.0038,-0.0014000000000000002,0.0051,6e-05
2019-11-08,0.0031,0.0006,-0.0036,6e-05
2019-11-11,-0.0019,0.0,-0.0019,6e-05
2019-11-12,0.0016,-0.0012,-0.0015,6e-05
2019-11-13,0.0001,-0.0022,-0.008199999999999999,6e-05
2019-11-14,0.0007000000000000001,-0.0011,-0.0025,6e-05
2019-11-15,0.0074,-0.0025,-0.0033,6e-05
2019-11-18,0.0002,-0.0034999999999999996,-0.0051,6e-05
2019-11-19,0.0002,0.0058,-0.0095,6e-05
2019-11-20,-0.0033,0.0,-0.0045000000000000005,6e-05
2019-11-21,-0.0014000000000000002,-0.0034999999999999996,0.0011,6e-05
2019-11-22,0.0024,0.0006,0.0022,6e-05
2019-11-25,0.0092,0.0132,-0.0038,6e-05
2019-11-26,0.0019,0.0006,-0.009000000000000001,6e-05
2019-11-27,0.0044,0.0023,-0.0002,6e-05
2019-11-29,-0.0042,-0.0004,-0.0031,6e-05
2019-12-02,-0.0087,-0.0025,0.0048,7.000000000000001e-05
2019-12-03,-0.0066,0.006,-0.0083,7.000000000000001e-05
2019-12-04,0.006,0.0013,0.0025,7.000000000000001e-05
2019-12-05,0.0013,-0.0021,0.0046,7.000000000000001e-05
2019-12-06,0.0091,0.0024,0.0037,7.000000000000001e-05
2019-12-09,-0.0033,0.0037,0.0012,7.000000000000001e-05
2019-12-10,-0.0008,0.0031,-0.0009,7.000000000000001e-05
2019-12-11,0.0028000000000000004,-0.0007000000000000001,0.0013,7.000000000000001e-05
2019-12-12,0.009000000000000001,-0.0014000000000000002,0.011399999999999999,7.000000000000001e-05
2019-12-13,-0.0003,-0.0027,-0.0054,7.000000000000001e-05
2019-12-16,0.0074,0.0002,-0.0004,7.000000000000001e-05
2019-12-17,0.001,0.0040999999999999995,0.0067,7.000000000000001e-05
2019-12-18,-0.0005,0.002,0.0009,7.000000000000001e-05
2019-12-19,0.0043,-0.0002,-0.0042,7.000000000000001e-05
2019-12-20,0.0048,-0.003,-0.0031,7.000000000000001e-05
2019-12-23,0.001,0.002,-0.0034000000000000002,7.000000000000001e-05
2019-12-24,0.0001,0.0039000000000000003,-0.0001,7.000000000000001e-05
2019-12-26,0.0048,-0.0054,0.0,7.000000000000001e-05
2019-12-27,-0.001,-0.0053,-0.0007000000000000001,7.000000000000001e-05
2019-12-30,-0.005699999999999999,0.0019,0.005600000000000001,7.000000000000001e-05
2019-12-31,0.0028000000000000004,-0.0001,0.0011,7.000000000000001e-05
2020-01-02,0.0086,-0.0088,-0.0034000000000000002,6e-05
2020-01-03,-0.0067,0.0038,0.0001,6e-05
2020-01-06,0.0036,-0.0007000000000000001,-0.0055000000000000005,6e-05
2020-01-07,-0.0019,-0.0001,-0.0025,6e-05
2020-01-08,0.004699999999999999,-0.0006,-0.0064,6e-05
2020-01-09,0.006500000000000001,-0.0064,-0.0049,6e-05
2020-01-10,-0.0034000000000000002,-0.0019,-0.0033,6e-05
2020-01-13,0.0073,-0.0011,-0.0008,6e-05
2020-01-14,-0.0006,0.0039000000000000003,-0.0018,6e-05
2020-01-15,0.0016,0.004699999999999999,-0.008100000000000001,6e-05
2020-01-16,0.0088,0.0052,-0.0011,6e-05
2020-01-17,0.0028000000000000004,-0.0064,-0.0013,6e-05
2020-01-21,-0.0032,-0.0051,-0.0060999999999999995,6e-05
2020-01-22,0.0008,-0.0026,0.0001,6e-05
2020-01-23,0.0008,-0.0005,-0.0013,6e-05
2020-01-24,-0.0097,-0.0044,-0.0029,6e-05
2020-01-27,-0.015600000000000001,0.0037,-0.0040999999999999995,6e-05
2020-01-28,0.0102,-0.0012,-0.0042,6e-05
2020-01-29,-0.001,-0.0024,-0.0097,6e-05
2020-01-30,0.0034000000000000002,-0.0068000000000000005,0.0068000000000000005,6e-05
2020-01-31,-0.0174,-0.0042,-0.0034999999999999996,6e-05
2020-02-03,0.0084,0.0062,-0.0068000000000000005,6e-05
2020-02-04,0.015700000000000002,-0.0005,-0.0068000000000000005,6e-05
2020-02-05,0.0097,0.0031,0.0146,6e-05
2020-02-06,0.0027,-0.0044,-0.0083,6e-05
2020-02-07,-0.0055000000000000005,-0.0079,-0.0003,6e-05
2020-02-10,0.0073,0.0,-0.0088,6e-05
2020-02-11,0.0028000000000000004,0.0005,0.0104,6e-05
2020-02-12,0.0066,0.0015,-0.0034999999999999996,6e-05
2020-02-13,-0.0009,0.002,0.0,6e-05
2020-02-14,0.0015,-0.0038,-0.0066,6e-05
2020-02-18,-0.0019,0.0016,-0.0064,6e-05
2020-02-19,0.006,0.0018,0.0003,6e-05
2020-02-20,-0.0034999999999999996,0.0049,0.0066,6e-05
2020-02-21,-0.011200000000000002,-0.0011,0.0002,6e-05
2020-02-24,-0.0339,0.0018,0.0001,6e-05
2020-02-25,-0.030899999999999997,-0.001,-0.0068000000000000005,6e-05
2020-02-26,-0.0052,-0.0038,-0.012,6e-05
2020-02-27,-0.042199999999999994,0.0078000000000000005,0.0005,6e-05
2020-02-28,-0.0078000000000000005,0.003,-0.008,6e-05
2020-03-02,0.0431,-0.0169,-0.0043,6e-05
2020-03-03,-0.0279,0.008,-0.0063,6e-05
2020-03-04,0.0403,-0.0108,-0.011699999999999999,6e-05
2020-03-05,-0.0338,0.0024,-0.013999999999999999,6e-05
2020-03-06,-0.0178,0.0006,-0.0149,6e-05
2020-03-09,-0.07780000000000001,-0.0038,-0.047599999999999996,6e-05
2020-03-10,0.047400000000000005,-0.024900000000000002,0.0079,6e-05
2020-03-11,-0.050499999999999996,-0.0084,-0.008199999999999999,6e-05
2020-03-12,-0.09630000000000001,-0.0044,-0.011699999999999999,6e-05
2020-03-13,0.08960000000000001,-0.027200000000000002,0.029900000000000003,6e-05
2020-03-16,-0.12,-0.0026,-0.0075,6e-05
2020-03-17,0.0588,0.0084,-0.0068000000000000005,6e-05
2020-03-18,-0.0556,-0.035699999999999996,-0.047,6e-05
2020-03-19,0.0131,0.0548,0.0085,6e-05
2020-03-20,-0.0415,0.0034999999999999996,-0.0088,6e-05
2020-03-23,-0.0255,0.0223,-0.0329,6e-05
2020-03-24,0.0934,-0.0126,0.0239,6e-05
2020-03-25,0.0118,-0.0073,0.019299999999999998,6e-05
2020-03-26,0.0602,-0.0072,0.0109,6e-05
2020-03-27,-0.0348,-0.0083,-0.0076,6e-05
2020-03-30,0.0316,-0.003,-0.021099999999999997,6e-05
2020-03-31,-0.0144,0.018000000000000002,-0.0039000000000000003,6e-05
2020-04-01,-0.0451,-0.015,-0.014199999999999999,0.0
2020-04-02,0.021,-0.0098,-0.0027,0.0
2020-04-03,-0.016399999999999998,-0.0109,-0.011399999999999999,0.0
2020-04-06,0.0706,0.0076,0.003,0.0
2020-04-07,-0.0011,-0.0058,0.0209,0.0
2020-04-08,0.034,0.0031,0.0129,0.0
2020-04-09,0.0159,0.0192,0.0316,0.0
2020-04-13,-0.0092,-0.0084,-0.0241,0.0
2020-04-14,0.0302,-0.0018,-0.0313,0.0
2020-04-15,-0.0215,-0.0123,-0.0254,0.0
2020-04-16,0.0062,-0.0021,-0.0297,0.0
2020-04-17,0.027200000000000002,0.0073,0.0276,0.0
2020-04-20,-0.015600000000000001,0.0077,-0.0091,0.0
2020-04-21,-0.0308,0.009300000000000001,0.0016,0.0
2020-04-22,0.0231,-0.0069,-0.016399999999999998,0.0
2020-04-23,0.0013,0.0111,0.0055000000000000005,0.0
2020-04-24,0.0144,0.0026,-0.0013,0.0
2020-04-27,0.0173,0.0161,0.027000000000000003,0.0
2020-04-28,-0.0045000000000000005,0.009899999999999999,0.0285,0.0
2020-04-29,0.0292,0.018799999999999997,0.02,0.0
2020-04-30,-0.0118,-0.0143,-0.0168,0.0
2020-05-01,-0.0291,-0.005600000000000001,-0.0097,0.0
2020-05-04,0.0054,0.002,-0.0128,0.0
2020-05-05,0.0095,0.0004,-0.020099999999999996,0.0
2020-05-06,-0.0052,0.0053,-0.0271,0.0
2020-05-07,0.013300000000000001,-0.0006,0.004,0.0
2020-05-08,0.019,0.0139,0.0246,0.0
2020-05-11,0.0007000000000000001,0.004699999999999999,-0.0378,0.0
2020-05-12,-0.0206,-0.0084,-0.013500000000000002,0.0
2020-05-13,-0.0189,-0.009000000000000001,-0.0209,0.0
2020-05-14,0.011399999999999999,-0.0152,0.0092,0.0
2020-05-15,0.005699999999999999,0.0161,-0.0116,0.0
2020-05-18,0.032400000000000005,0.015700000000000002,0.0461,0.0
2020-05-19,-0.0101,-0.0054,-0.015,0.0
2020-05-20,0.018000000000000002,0.0109,0.0131,0.0
2020-05-21,-0.006999999999999999,0.0063,0.0040999999999999995,0.0
2020-05-22,0.0027,0.004699999999999999,-0.0086,0.0
2020-05-26,0.0123,0.001,0.045599999999999995,0.0
2020-05-27,0.0154,0.006500000000000001,0.0361,0.0
2020-05-28,-0.0040999999999999995,-0.015300000000000001,-0.024300000000000002,0.0
2020-05-29,0.006,-0.0029,-0.0197,0.0
2020-06-01,0.0052,-0.0004,0.0042,0.0
2020-06-02,0.008100000000000001,-0.0009,0.0054,0.0
2020-06-03,0.014199999999999999,0.0016,0.0263,0.0
2020-06-04,-0.0034000000000000002,-0.0022,0.028900000000000002,0.0
2020-06-05,0.025,0.0067,0.0277,0.0
2020-06-08,0.0139,0.0037,0.0209,0.0
2020-06-09,-0.0085,-0.0025,-0.019299999999999998,0.0
2020-06-10,-0.005600000000000001,-0.0086,-0.040999999999999995,0.0
2020-06-11,-0.0591,-0.008199999999999999,-0.0304,0.0
2020-06-12,0.0129,0.0031,0.0183,0.0
2020-06-15,0.0109,0.0146,-0.0039000000000000003,0.0
2020-06-16,0.0187,0.006,0.0049,0.0
2020-06-17,-0.004,-0.009000000000000001,-0.019799999999999998,0.0
2020-06-18,0.0019,0.001,-0.0053,0.0
2020-06-19,-0.0045000000000000005,0.0009,-0.006500000000000001,0.0
2020-06-22,0.0070999999999999995,0.0084,-0.013600000000000001,0.0
2020-06-23,0.0042,0.0016,-0.006,0.0
2020-06-24,-0.026099999999999998,-0.0045000000000000005,-0.013600000000000001,0.0
2020-06-25,0.011200000000000002,0.0024,0.0051,0.0
2020-06-26,-0.024399999999999998,0.0012,-0.013999999999999999,0.0
2020-06-29,0.0151,0.0125,0.0184,0.0
2020-06-30,0.0158,0.0008,0.0001,0.0
2020-07-01,0.0040999999999999995,-0.0128,-0.0258,1e-05
2020-07-02,0.005,-0.0002,-0.0013,1e-05
2020-07-06,0.0165,-0.0062,0.0034000000000000002,1e-05
2020-07-07,-0.0103,-0.005,-0.015,1e-05
2020-07-08,0.0091,0.003,-0.0046,1e-05
2020-07-09,-0.0053,-0.009300000000000001,-0.026099999999999998,1e-05
2020-07-10,0.0111,-0.0007000000000000001,0.030699999999999998,1e-05
2020-07-13,-0.012,-0.0077,0.0204,1e-05
2020-07-14,0.013500000000000002,0.0043,-0.0029,1e-05
2020-07-15,0.011399999999999999,0.0242,0.0125,1e-05
2020-07-16,-0.0037,-0.0034999999999999996,0.008,1e-05
2020-07-17,0.003,0.0018,-0.0143,1e-05
2020-07-20,0.0101,-0.0045000000000000005,-0.023700000000000002,1e-05
2020-07-21,0.0015,0.0084,0.0327,1e-05
2020-07-22,0.0049,-0.0062,-0.0037,1e-05
2020-07-23,-0.012,0.0072,0.0197,1e-05
2020-07-24,-0.0075,-0.008199999999999999,0.0044,1e-05
2020-07-27,0.0088,0.0076,-0.0199,1e-05
2020-07-28,-0.008100000000000001,-0.0070999999999999995,0.01,1e-05
2020-07-29,0.013500000000000002,0.0048,0.0089,1e-05
2020-07-30,-0.0029,0.0049,-0.0184,1e-05
2020-07-31,0.0060999999999999995,-0.016,-0.0066,1e-05
2020-08-03,0.0098,0.012199999999999999,-0.0084,0.0
2020-08-04,0.0037,0.0046,0.0004,0.0
2020-08-05,0.0078000000000000005,0.0103,0.0083,0.0
2020-08-06,0.0053,-0.0042,-0.0083,0.0
2020-08-07,0.0002,0.0091,0.024,0.0
2020-08-10,0.0024,0.0088,0.0173,0.0
2020-08-11,-0.0083,-0.0033,0.016399999999999998,0.0
2020-08-12,0.013999999999999999,-0.0051,-0.0134,0.0
2020-08-13,-0.0001,0.0018,-0.013300000000000001,0.0
2020-08-14,-0.0004,-0.0009,0.0108,0.0
2020-08-17,0.0045000000000000005,0.0059,-0.019299999999999998,0.0
2020-08-18,0.0022,-0.0106,-0.0143,0.0
2020-08-19,-0.0038,0.004699999999999999,0.001,0.0
2020-08-20,0.0031,-0.0052,-0.0155,0.0
2020-08-21,0.0026,-0.0109,-0.0043,0.0
2020-08-24,0.0092,-0.0037,0.0259,0.0
2020-08-25,0.0036,0.0015,-0.006500000000000001,0.0
2020-08-26,0.01,-0.011699999999999999,-0.0174,0.0
2020-08-27,0.0018,-0.0034000000000000002,0.0095,0.0
2020-08-28,0.006999999999999999,0.0026,-0.0023,0.0
2020-08-31,-0.0004,-0.0042,-0.0176,0.0
2020-09-01,0.0092,0.0044,-0.003,0.0
2020-09-02,0.0127,-0.005,-0.0045000000000000005,0.0
2020-09-03,-0.037000000000000005,-0.0023,0.026000000000000002,0.0
2020-09-04,-0.0087,-0.0017000000000000001,0.0206,0.0
2020-09-08,-0.0291,0.0066,-0.0028000000000000004,0.0
2020-09-09,0.0207,-0.0017000000000000001,-0.02,0.0
2020-09-10,-0.016399999999999998,0.003,-0.0007000000000000001,0.0
2020-09-11,-0.0006,-0.0084,0.0089,0.0
2020-09-14,0.0159,0.011899999999999999,-0.008,0.0
2020-09-15,0.005699999999999999,-0.0027,-0.0143,0.0
2020-09-16,-0.0039000000000000003,0.0076,0.0131,0.0
2020-09-17,-0.0085,0.0036,0.002,0.0
2020-09-18,-0.0088,0.0079,-0.0021,0.0
2020-09-21,-0.0108,-0.0203,-0.0189,0.0
2020-09-22,0.0102,-0.0014000000000000002,-0.0163,0.0
2020-09-23,-0.0248,-0.0070999999999999995,0.0016,0.0
2020-09-24,0.0025,-0.0021,0.0038,0.0
2020-09-25,0.0172,0.0014000000000000002,-0.0134,0.0
2020-09-28,0.0166,0.0073,0.0105,0.0
2020-09-29,-0.0042,0.0076,-0.013300000000000001,0.0
2020-09-30,0.0079,-0.0073,0.0016,0.0
2020-10-01,0.0079,0.0104,-0.0054,0.0
2020-10-02,-0.0096,0.0108,0.024399999999999998,0.0
2020-10-05,0.019299999999999998,0.0102,-0.001,0.0
2020-10-06,-0.0128,0.0074,0.0026,0.0
2020-10-07,0.0184,0.0053,0.0022,0.0
2020-10-08,0.008,0.0003,0.009899999999999999,0.0
2020-10-09,0.009300000000000001,0.0001,-0.0141,0.0
2020-10-12,0.015300000000000001,-0.0083,-0.0009,0.0
2020-10-13,-0.0040999999999999995,0.0018,-0.0172,0.0
2020-10-14,-0.006500000000000001,0.0009,0.0003,0.0
2020-10-15,-0.0008,0.0089,0.011399999999999999,0.0
2020-10-16,-0.0006,-0.0018,0.0006,0.0
2020-10-19,-0.015300000000000001,0.0034999999999999996,0.003,0.0
2020-10-20,0.0034000000000000002,-0.0024,0.0126,0.0
2020-10-21,-0.0036,-0.004699999999999999,0.0040999999999999995,0.0
2020-10-22,0.0067,0.0060999999999999995,0.0103,0.0
2020-10-23,0.0038,0.0042,0.0004,0.0
2020-10-26,-0.018500000000000003,-0.0028000000000000004,-0.0039000000000000003,0.0
2020-10-27,-0.0023,-0.0007000000000000001,-0.0233,0.0
2020-10-28,-0.0341,0.0001,0.0058,0.0
2020-10-29,0.0113,0.0017000000000000001,0.0027,0.0
2020-10-30,-0.014499999999999999,-0.008,0.018600000000000002,0.0
2020-11-02,0.011699999999999999,0.0053,0.009899999999999999,0.0
2020-11-03,0.019299999999999998,0.01,-0.002,0.0
2020-11-04,0.0225,-0.0149,-0.05,0.0
2020-11-05,0.0213,0.01,0.0052,0.0
2020-11-06,0.0001,-0.0086,-0.009300000000000001,0.0
2020-11-09,0.0086,0.008,0.0674,0.0
2020-11-10,-0.0017000000000000001,0.015600000000000001,0.0216,0.0
2020-11-11,0.0088,-0.005699999999999999,-0.0175,0.0
2020-11-12,-0.009399999999999999,-0.0023,-0.0118,0.0
2020-11-13,0.0131,0.0060999999999999995,0.011399999999999999,0.0
2020-11-16,0.012199999999999999,0.0078000000000000005,0.02,0.0
2020-11-17,-0.0019,0.0060999999999999995,0.0,0.0
2020-11-18,-0.009300000000000001,-0.0003,0.0002,0.0
2020-11-19,0.0059,0.004699999999999999,-0.0076,0.0
2020-11-20,-0.0051,0.0068000000000000005,-0.006,0.0
2020-11-23,0.0083,0.0087,0.015700000000000002,0.0
2020-11-24,0.015600000000000001,-0.0011,0.0276,0.0
2020-11-25,0.0003,0.0,-0.013300000000000001,0.0
2020-11-27,0.0043,0.004699999999999999,-0.016200000000000003,0.0
2020-11-30,-0.0053,-0.009899999999999999,-0.0207,0.0
2020-12-01,0.0098,-0.0026,0.0054,0.0
2020-12-02,0.0011,-0.0009,0.010700000000000001,0.0
2020-12-03,0.0018,0.0049,-0.0009,0.0
2020-12-04,0.0102,0.0147,0.0084,0.0
2020-12-07,0.0003,0.0024,-0.0102,0.0
2020-12-08,0.004699999999999999,0.0102,-0.0070999999999999995,0.0
2020-12-09,-0.0103,-0.0006,0.0128,0.0
2020-12-10,0.0024,0.011200000000000002,-0.004699999999999999,0.0
2020-12-11,-0.002,-0.0038,-0.0070999999999999995,0.0
2020-12-14,-0.0028000000000000004,0.0058,-0.0152,0.0
2020-12-15,0.0128,0.0108,0.0036,0.0
2020-12-16,0.0017000000000000001,-0.0043,-0.0038,0.0
2020-12-17,0.0079,0.0069,-0.0070999999999999995,0.0
2020-12-18,-0.0012,0.0007000000000000001,-0.011699999999999999,0.0
2020-12-21,-0.0023,0.0013,-0.0005,0.0
2020-12-22,0.0006,0.0121,-0.0161,0.0
2020-12-23,0.001,0.0038,0.0203,0.0
2020-12-24,0.0021,-0.0040999999999999995,-0.0019,0.0
2020-12-28,0.0046,-0.0073,0.0036,0.0
2020-12-29,-0.004,-0.015300000000000001,0.0024,0.0
2020-12-30,0.0027,0.0101,0.0003,0.0
2020-12-31,0.0039000000000000003,-0.0089,0.0040999999999999995,0.0
2021-01-04,-0.0141,0.0022,0.0058,0.0
2021-01-05,0.0086,0.0123,0.0048,0.0
2021-01-06,0.0079,0.021400000000000002,0.0393,0.0
2021-01-07,0.0176,0.0033,-0.0083,0.0
2021-01-08,0.0051,-0.0075,-0.0138,0.0
2021-01-11,-0.0051,0.0026,0.0126,0.0
2021-01-12,0.0038,0.0129,0.0121,0.0
2021-01-13,0.0007000000000000001,-0.009300000000000001,-0.0045000000000000005,0.0
2021-01-14,-0.0011,0.0203,0.0111,0.0
2021-01-15,-0.0086,-0.0049,-0.0076,0.0
2021-01-19,0.0092,0.0088,-0.008,0.0
2021-01-20,0.0126,-0.0039000000000000003,-0.0108,0.0
2021-01-21,-0.0004,-0.0055000000000000005,-0.009399999999999999,0.0
2021-01-22,-0.0007000000000000001,0.0187,-0.0012,0.0
2021-01-25,0.0029,-0.0005,-0.0040999999999999995,0.0
2021-01-26,-0.0032,0.0002,0.0001,0.0
2021-01-27,-0.0253,0.013300000000000001,0.0155,0.0
2021-01-28,0.0092,-0.0194,-0.0091,0.0
2021-01-29,-0.0184,0.0059,0.0058,0.0
2021-02-01,0.0173,0.009300000000000001,-0.0147,0.0
2021-02-02,0.0148,-0.0085,-0.0108,0.0
2021-02-03,0.0015,0.0043,0.006999999999999999,0.0
2021-02-04,0.0123,0.0038,0.0037,0.0
2021-02-05,0.0058,0.010700000000000001,-0.004699999999999999,0.0
2021-02-08,0.0096,0.021099999999999997,0.0039000000000000003,0.0
2021-02-09,0.0005,0.0070999999999999995,-0.0017000000000000001,0.0
2021-02-10,-0.0008,-0.0048,0.0064,0.0
2021-02-11,0.0019,-0.0022,-0.0043,0.0
2021-02-12,0.0049,-0.0014000000000000002,0.0049,0.0
2021-02-16,-0.0014000000000000002,-0.0060999999999999995,0.018799999999999997,0.0
2021-02-17,-0.0021,-0.0085,0.0060999999999999995,0.0
2021-02-18,-0.0063,-0.0155,-0.0019,0.0
2021-02-19,0.0016,0.0179,0.0070999999999999995,0.0
2021-02-22,-0.0113,-0.0005,0.0316,0.0
2021-02-23,-0.0015,-0.0127,0.009000000000000001,0.0
2021-02-24,0.0115,0.0121,0.013999999999999999,0.0
2021-02-25,-0.0274,-0.011399999999999999,0.0092,0.0
2021-02-26,-0.0028000000000000004,0.0066,-0.015700000000000002,0.0
2021-03-01,0.0263,0.0109,0.0023,0.0
2021-03-02,-0.0105,-0.0109,0.0124,0.0
2021-03-03,-0.015700000000000002,-0.0019,0.035699999999999996,0.0
2021-03-04,-0.017,-0.013600000000000001,0.0171,0.0
2021-03-05,0.018500000000000003,0.0021,0.0062,0.0
2021-03-08,-0.0067,0.0060999999999999995,0.037000000000000005,0.0
2021-03-09,0.0179,0.0129,-0.032400000000000005,0.0
2021-03-10,0.0068000000000000005,0.0077,0.0182,0.0
2021-03-11,0.0144,0.016,-0.0202,0.0
2021-03-12,0.001,0.0013,0.013000000000000001,0.0
2021-03-15,0.006999999999999999,-0.0011,-0.0129,0.0
2021-03-16,-0.0043,-0.0111,-0.0083,0.0
2021-03-17,0.0033,0.004699999999999999,0.0033,0.0
2021-03-18,-0.018799999999999997,-0.0175,0.0218,0.0
2021-03-19,0.0025,0.0126,-0.009899999999999999,0.0
2021-03-22,0.0055000000000000005,-0.012,-0.022099999999999998,0.0
2021-03-23,-0.011699999999999999,-0.0271,-0.0104,0.0
2021-03-24,-0.0101,-0.0197,0.0147,0.0
2021-03-25,0.0067,0.0168,0.0139,0.0
2021-03-26,0.0155,0.0018,0.0069,0.0
2021-03-29,-0.0049,-0.024,-0.0023,0.0
2021-03-30,-0.0002,0.0154,0.01,0.0
2021-03-31,0.0063,0.0111,-0.0233,0.0
2021-04-01,0.0127,0.0029,0.0,0.0
2021-04-05,0.0127,-0.0059,-0.0070999999999999995,0.0
2021-04-06,0.0001,-0.0032,0.001,0.0
2021-04-07,-0.0012,-0.0161,0.0032,0.0
2021-04-08,0.0062,0.0059,-0.0116,0.0
2021-04-09,0.006500000000000001,-0.0064,0.0014000000000000002,0.0
2021-04-12,-0.0005,-0.0062,0.0058,0.0
2021-04-13,0.0040999999999999995,-0.0028000000000000004,-0.0161,0.0
2021-04-14,-0.0034999999999999996,0.0079,0.0141,0.0
2021-04-15,0.0104,-0.0044,-0.011899999999999999,0.0
2021-04-16,0.0027,-0.0036,0.006500000000000001,0.0
2021-04-19,-0.0073,-0.0077,0.0079,0.0
2021-04-20,-0.009399999999999999,-0.0118,-0.015600000000000001,0.0
2021-04-21,0.0111,0.0139,0.001,0.0
2021-04-22,-0.0077,0.006500000000000001,-0.0076,0.0
2021-04-23,0.0126,0.0075,0.006999999999999999,0.0
2021-04-26,0.0043,0.0087,-0.005,0.0
2021-04-27,-0.0003,-0.0016,0.0084,0.0
2021-04-28,-0.0006,0.002,0.0019,0.0
2021-04-29,0.0039000000000000003,-0.011399999999999999,0.0109,0.0
2021-04-30,-0.0083,-0.0043,-0.0032,0.0
2021-05-03,0.0017000000000000001,0.0043,0.017,0.0
2021-05-04,-0.0089,-0.0075,0.02,0.0
2021-05-05,-0.0006,-0.0046,0.0134,0.0
2021-05-06,0.0048,-0.0083,0.012,0.0
2021-05-07,0.0084,0.0043,-0.0009,0.0
2021-05-10,-0.013600000000000001,-0.0168,0.017,0.0
2021-05-11,-0.0063,0.0096,-0.0089,0.0
